"","JDate","Year","unitbox","RFID","X","Dayyearbird","totalTime","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Dayyear","Sc.Year","Sc.DOY","Sc.totalTime","cloud","Sky.Cov.y","moonrise_c","moonset_c","merid_c","sunset_c","sunrise_c","nightlength","moonlength","rise_set_later","brightnight"
"5775",173,2017,"217","041959B99D",20762,"173_2017_041959B99D",56239,"17","041959B99D","041917AE15","Yes","6/3/17",19,FALSE,29929,"Control",3.4,"Ithaca","2017-06-03",154,154,174,"173_2017",17,1.08366622091127,0.330541466633869,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5776",173,2017,"225","041959A080",20756,"173_2017_041959A080",58318,"25","041959A080","041917A7A2","Yes","6/12/17",10,FALSE,29929,"Control",3.4,"Ithaca","2017-06-12",163,163,183,"173_2017",17,1.08366622091127,0.536267053523534,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5777",173,2017,"225","041959A080",20756,"173_2017_041959A080",58318,"25","041959A080","041917A7A2","Yes","6/12/17",10,FALSE,29929,"Control",3.4,"Ithaca","2017-06-12",163,163,183,"173_2017",17,1.08366622091127,0.536267053523534,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5778",173,2017,"25","0418943B12",20744,"173_2017_0418943B12",57466,"5","0418943B12","041917D34B","Yes","6/12/17",10,FALSE,29929,"Control",3.4,"Ithaca","2017-06-12",163,163,183,"173_2017",17,1.08366622091127,0.451958155000208,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5779",173,2017,"25","0418943B12",20744,"173_2017_0418943B12",57466,"5","0418943B12","041917D34B","Yes","6/12/17",10,FALSE,29929,"Control",3.4,"Ithaca","2017-06-12",163,163,183,"173_2017",17,1.08366622091127,0.451958155000208,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5780",173,2017,"256","0419598BC6",20750,"173_2017_0419598BC6",54574,"56","0419598BC6","#N/A","Yes","6/12/17",10,FALSE,29929,"Control",3.4,"Ithaca","2017-06-12",163,163,183,"173_2017",17,1.08366622091127,0.165782879730891,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5781",173,2017,"256","0419598BC6",20750,"173_2017_0419598BC6",54574,"56","0419598BC6","#N/A","Yes","6/12/17",10,FALSE,29929,"Control",3.4,"Ithaca","2017-06-12",163,163,183,"173_2017",17,1.08366622091127,0.165782879730891,0.7,0.7,14962920,14925240,14899260,14935560,14966940,31380,-37680,"rise",4020
"5782",173,2018,"112","04198E11D8",20788,"173_2018_04198E11D8",56333,"12","04198E11D8","04198E071F","Yes","6/7/18",15,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-07",158,158,178,"173_2018",18,1.08366622091127,0.339843152621184,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5783",173,2018,"112","04198E11D8",20788,"173_2018_04198E11D8",56333,"12","04198E11D8","04198E071F","Yes","6/7/18",15,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-07",158,158,178,"173_2018",18,1.08366622091127,0.339843152621184,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5784",173,2018,"112","04198E11D8",20788,"173_2018_04198E11D8",56333,"12","04198E11D8","04198E071F","Yes","6/7/18",15,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-07",158,158,178,"173_2018",18,1.08366622091127,0.339843152621184,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5785",173,2018,"112","04198E11D8",20788,"173_2018_04198E11D8",56333,"12","04198E11D8","04198E071F","Yes","6/7/18",15,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-07",158,158,178,"173_2018",18,1.08366622091127,0.339843152621184,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5786",173,2018,"148","04198E808E",20838,"173_2018_04198E808E",55493,"48","04198E808E","04195A3D53","Yes","6/14/18",8,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-14",165,165,185,"173_2018",18,1.08366622091127,0.256721703372835,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5787",173,2018,"148","04198E808E",20838,"173_2018_04198E808E",55493,"48","04198E808E","04195A3D53","Yes","6/14/18",8,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-14",165,165,185,"173_2018",18,1.08366622091127,0.256721703372835,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5788",173,2018,"148","04198E808E",20838,"173_2018_04198E808E",55493,"48","04198E808E","04195A3D53","Yes","6/14/18",8,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-14",165,165,185,"173_2018",18,1.08366622091127,0.256721703372835,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5789",173,2018,"148","04198E808E",20838,"173_2018_04198E808E",55493,"48","04198E808E","04195A3D53","Yes","6/14/18",8,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-14",165,165,185,"173_2018",18,1.08366622091127,0.256721703372835,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5790",173,2018,"175","04198E6774",20818,"173_2018_04198E6774",51838,"75","04198E6774","04198E87A4","Yes","6/6/18",16,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-06",157,157,177,"173_2018",18,1.08366622091127,-0.104955554963733,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5791",173,2018,"175","04198E6774",20818,"173_2018_04198E6774",51838,"75","04198E6774","04198E87A4","Yes","6/6/18",16,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-06",157,157,177,"173_2018",18,1.08366622091127,-0.104955554963733,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5792",173,2018,"175","04198E6774",20818,"173_2018_04198E6774",51838,"75","04198E6774","04198E87A4","Yes","6/6/18",16,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-06",157,157,177,"173_2018",18,1.08366622091127,-0.104955554963733,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5793",173,2018,"175","04198E6774",20818,"173_2018_04198E6774",51838,"75","04198E6774","04198E87A4","Yes","6/6/18",16,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-06",157,157,177,"173_2018",18,1.08366622091127,-0.104955554963733,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5794",173,2018,"185","0419597D7E",20768,"173_2018_0419597D7E",53166,"85","0419597D7E","041917B329","Yes","6/4/18",18,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-04",155,155,175,"173_2018",18,1.08366622091127,0.0264554981336577,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5795",173,2018,"185","0419597D7E",20768,"173_2018_0419597D7E",53166,"85","0419597D7E","041917B329","Yes","6/4/18",18,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-04",155,155,175,"173_2018",18,1.08366622091127,0.0264554981336577,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5796",173,2018,"185","0419597D7E",20768,"173_2018_0419597D7E",53166,"85","0419597D7E","041917B329","Yes","6/4/18",18,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-04",155,155,175,"173_2018",18,1.08366622091127,0.0264554981336577,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5797",173,2018,"185","0419597D7E",20768,"173_2018_0419597D7E",53166,"85","0419597D7E","041917B329","Yes","6/4/18",18,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-04",155,155,175,"173_2018",18,1.08366622091127,0.0264554981336577,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5798",173,2018,"2102","04198E1D95",20808,"173_2018_04198E1D95",51747,"102","04198E1D95","04198E7952","Yes","6/3/18",19,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.113960378632304,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5799",173,2018,"2102","04198E1D95",20808,"173_2018_04198E1D95",51747,"102","04198E1D95","04198E7952","Yes","6/3/18",19,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.113960378632304,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5800",173,2018,"2102","04198E1D95",20808,"173_2018_04198E1D95",51747,"102","04198E1D95","04198E7952","Yes","6/3/18",19,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.113960378632304,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5801",173,2018,"2102","04198E1D95",20808,"173_2018_04198E1D95",51747,"102","04198E1D95","04198E7952","Yes","6/3/18",19,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.113960378632304,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5802",173,2018,"2121","04198E7BAF",20828,"173_2018_04198E7BAF",51157,"121","04198E7BAF","041917A152","Yes","6/3/18",19,FALSE,29929,"Control_Predator",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.172343301318645,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5803",173,2018,"2121","04198E7BAF",20828,"173_2018_04198E7BAF",51157,"121","04198E7BAF","041917A152","Yes","6/3/18",19,FALSE,29929,"Control_Predator",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.172343301318645,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5804",173,2018,"2121","04198E7BAF",20828,"173_2018_04198E7BAF",51157,"121","04198E7BAF","041917A152","Yes","6/3/18",19,FALSE,29929,"Control_Predator",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.172343301318645,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5805",173,2018,"2121","04198E7BAF",20828,"173_2018_04198E7BAF",51157,"121","04198E7BAF","041917A152","Yes","6/3/18",19,FALSE,29929,"Control_Predator",76.2,"Ithaca","2018-06-03",154,154,174,"173_2018",18,1.08366622091127,-0.172343301318645,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5806",173,2018,"254","04198E0D14",20778,"173_2018_04198E0D14",56220,"54","04198E0D14","#N/A","Yes","6/9/18",13,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-09",160,160,180,"173_2018",18,1.08366622091127,0.328661338615156,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5807",173,2018,"254","04198E0D14",20778,"173_2018_04198E0D14",56220,"54","04198E0D14","#N/A","Yes","6/9/18",13,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-09",160,160,180,"173_2018",18,1.08366622091127,0.328661338615156,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5808",173,2018,"254","04198E0D14",20778,"173_2018_04198E0D14",56220,"54","04198E0D14","#N/A","Yes","6/9/18",13,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-09",160,160,180,"173_2018",18,1.08366622091127,0.328661338615156,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5809",173,2018,"254","04198E0D14",20778,"173_2018_04198E0D14",56220,"54","04198E0D14","#N/A","Yes","6/9/18",13,FALSE,29929,"Control_Control",76.2,"Ithaca","2018-06-09",160,160,180,"173_2018",18,1.08366622091127,0.328661338615156,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5810",173,2018,"418","04198E1D8E",20798,"173_2018_04198E1D8E",49027,"18","04198E1D8E","04198E478E","Yes","6/5/18",17,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-05",156,156,176,"173_2018",18,1.08366622091127,-0.383115547626959,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5811",173,2018,"418","04198E1D8E",20798,"173_2018_04198E1D8E",49027,"18","04198E1D8E","04198E478E","Yes","6/5/18",17,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-05",156,156,176,"173_2018",18,1.08366622091127,-0.383115547626959,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5812",173,2018,"418","04198E1D8E",20798,"173_2018_04198E1D8E",49027,"18","04198E1D8E","04198E478E","Yes","6/5/18",17,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-05",156,156,176,"173_2018",18,1.08366622091127,-0.383115547626959,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5813",173,2018,"418","04198E1D8E",20798,"173_2018_04198E1D8E",49027,"18","04198E1D8E","04198E478E","Yes","6/5/18",17,FALSE,29929,"Control_Stress",76.2,"Ithaca","2018-06-05",156,156,176,"173_2018",18,1.08366622091127,-0.383115547626959,0.4,0.4,14867520,14955600,14934360,14935560,14966940,31380,88080,"set",20040
"5814",173,2019,"1_86","04198E29B8",20858,"173_2019_04198E29B8",58855,"86","04198E29B8","041917B329","Yes","6/10/19",12,FALSE,29929,"Control_Control",2.5,"Ithaca","2019-06-10",161,161,181,"173_2019",19,1.08366622091127,0.589405408578729,0.6,0.6,14947260,14804580,14787240,14849160,14966940,117780,-142680,"rise",19680
"5815",173,2019,"1_86","04198E29B8",20858,"173_2019_04198E29B8",58855,"86","04198E29B8","041917B329","Yes","6/10/19",12,FALSE,29929,"Control_Control",2.5,"Ithaca","2019-06-10",161,161,181,"173_2019",19,1.08366622091127,0.589405408578729,0.6,0.6,14947260,14804580,14787240,14849160,14966940,117780,-142680,"rise",19680
"5816",173,2019,"1_86","04198E29B8",20858,"173_2019_04198E29B8",58855,"86","04198E29B8","041917B329","Yes","6/10/19",12,FALSE,29929,"Control_Control",2.5,"Ithaca","2019-06-10",161,161,181,"173_2019",19,1.08366622091127,0.589405408578729,0.6,0.6,14947260,14804580,14787240,14849160,14966940,117780,-142680,"rise",19680
"5817",173,2019,"1_86","04198E29B8",20858,"173_2019_04198E29B8",58855,"86","04198E29B8","041917B329","Yes","6/10/19",12,FALSE,29929,"Control_Control",2.5,"Ithaca","2019-06-10",161,161,181,"173_2019",19,1.08366622091127,0.589405408578729,0.6,0.6,14947260,14804580,14787240,14849160,14966940,117780,-142680,"rise",19680
"5818",173,2020,"1_125","04198E3FDC",20898,"173_2020_04198E3FDC",57226,"125","04198E3FDC","281128570","Yes","6/10/19",11,FALSE,29929,"Control",0.2,"Ithaca","2019-06-10",161,161,181,"173_2020",20,1.08366622091127,0.42820916950068,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5819",173,2020,"1_125","04198E3FDC",20898,"173_2020_04198E3FDC",57226,"125","04198E3FDC","281128570","Yes","6/10/19",11,FALSE,29929,"Control",0.2,"Ithaca","2019-06-10",161,161,181,"173_2020",20,1.08366622091127,0.42820916950068,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5820",173,2020,"1_125","04198E3FDC",20898,"173_2020_04198E3FDC",57226,"125","04198E3FDC","281128570","Yes","6/10/19",11,FALSE,29929,"Control",0.2,"Ithaca","2019-06-10",161,161,181,"173_2020",20,1.08366622091127,0.42820916950068,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5821",173,2020,"1_127","04198E3550",20888,"173_2020_04198E3550",57912,"127","04198E3550","281128546","Yes","6/11/19",10,FALSE,29929,"Control",0.2,"Ithaca","2019-06-11",162,162,182,"173_2020",20,1.08366622091127,0.496091686386832,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5822",173,2020,"1_127","04198E3550",20888,"173_2020_04198E3550",57912,"127","04198E3550","281128546","Yes","6/11/19",10,FALSE,29929,"Control",0.2,"Ithaca","2019-06-11",162,162,182,"173_2020",20,1.08366622091127,0.496091686386832,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5823",173,2020,"1_127","04198E3550",20888,"173_2020_04198E3550",57912,"127","04198E3550","281128546","Yes","6/11/19",10,FALSE,29929,"Control",0.2,"Ithaca","2019-06-11",162,162,182,"173_2020",20,1.08366622091127,0.496091686386832,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5824",173,2020,"1_134","04198E05A5",20878,"173_2020_04198E05A5",56587,"134","04198E05A5","272106615","Yes","6/7/20",14,FALSE,29929,"Control",0.2,"Ithaca","2020-06-07",159,159,179,"173_2020",20,1.08366622091127,0.364977495608185,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5825",173,2020,"1_134","04198E05A5",20878,"173_2020_04198E05A5",56587,"134","04198E05A5","272106615","Yes","6/7/20",14,FALSE,29929,"Control",0.2,"Ithaca","2020-06-07",159,159,179,"173_2020",20,1.08366622091127,0.364977495608185,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5826",173,2020,"1_134","04198E05A5",20878,"173_2020_04198E05A5",56587,"134","04198E05A5","272106615","Yes","6/7/20",14,FALSE,29929,"Control",0.2,"Ithaca","2020-06-07",159,159,179,"173_2020",20,1.08366622091127,0.364977495608185,0.14,0.14,14878500,14934300,14906220,14935560,14966880,31320,55800,"set",0
"5827",174,2015,"232","04189423B1",20908,"174_2015_04189423B1",55057,"32","04189423B1","041868DF81","Yes","6/16/15",7,FALSE,30276,"Long",45.3,"Ithaca","2015-06-16",167,167,187,"174_2015",15,1.1934851746785,0.213577713048692,0.14,0.14,14988660,15035100,15012120,15021960,15053340,31380,46440,"set",13140
"5828",174,2015,"232","04189423B1",20908,"174_2015_04189423B1",55057,"32","04189423B1","041868DF81","Yes","6/16/15",7,FALSE,30276,"Long",45.3,"Ithaca","2015-06-16",167,167,187,"174_2015",15,1.1934851746785,0.213577713048692,0.14,0.14,14988660,15035100,15012120,15021960,15053340,31380,46440,"set",13140
"5829",174,2015,"232","04189423B1",20908,"174_2015_04189423B1",55057,"32","04189423B1","041868DF81","Yes","6/16/15",7,FALSE,30276,"Long",45.3,"Ithaca","2015-06-16",167,167,187,"174_2015",15,1.1934851746785,0.213577713048692,0.14,0.14,14988660,15035100,15012120,15021960,15053340,31380,46440,"set",13140
"5830",174,2015,"282","041917D2AB",20918,"174_2015_041917D2AB",54052,"82","041917D2AB","0418943EB2","Yes","6/22/15",1,FALSE,30276,"Long",45.3,"Ithaca","2015-06-22",173,173,193,"174_2015",15,1.1934851746785,0.114128836269417,0.14,0.14,14988660,15035100,15012120,15021960,15053340,31380,46440,"set",13140
"5831",174,2015,"282","041917D2AB",20918,"174_2015_041917D2AB",54052,"82","041917D2AB","0418943EB2","Yes","6/22/15",1,FALSE,30276,"Long",45.3,"Ithaca","2015-06-22",173,173,193,"174_2015",15,1.1934851746785,0.114128836269417,0.14,0.14,14988660,15035100,15012120,15021960,15053340,31380,46440,"set",13140
"5832",174,2015,"282","041917D2AB",20918,"174_2015_041917D2AB",54052,"82","041917D2AB","0418943EB2","Yes","6/22/15",1,FALSE,30276,"Long",45.3,"Ithaca","2015-06-22",173,173,193,"174_2015",15,1.1934851746785,0.114128836269417,0.14,0.14,14988660,15035100,15012120,15021960,15053340,31380,46440,"set",13140
"5833",174,2016,"2115","041959B629",21000,"174_2016_041959B629",53246,"115","041959B629","041917AF93","Yes","6/5/16",16,FALSE,30276,"DMSO",91.5,"Ithaca","2016-06-05",157,157,177,"174_2016",16,1.1934851746785,0.0343718266335005,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5834",174,2016,"2115","041959B629",21000,"174_2016_041959B629",53246,"115","041959B629","041917AF93","Yes","6/5/16",16,FALSE,30276,"DMSO",91.5,"Ithaca","2016-06-05",157,157,177,"174_2016",16,1.1934851746785,0.0343718266335005,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5835",174,2016,"2121","041959947F",20984,"174_2016_041959947F",58763,"121","041959947F","041917A152","Yes","6/7/16",13,FALSE,30276,"Short Cort",91.5,"Ithaca","2016-06-07",159,159,179,"174_2016",16,1.1934851746785,0.580301630803909,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5836",174,2016,"2121","041959947F",20984,"174_2016_041959947F",58763,"121","041959947F","041917A152","Yes","6/7/16",13,FALSE,30276,"Short Cort",91.5,"Ithaca","2016-06-07",159,159,179,"174_2016",16,1.1934851746785,0.580301630803909,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5837",174,2016,"259","041959BEB6",21016,"174_2016_041959BEB6",57755,"59","041959BEB6","04191798B9","Yes","6/4/16",17,FALSE,30276,"DMSO",91.5,"Ithaca","2016-06-04",156,156,176,"174_2016",16,1.1934851746785,0.48055589170589,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5838",174,2016,"259","041959BEB6",21016,"174_2016_041959BEB6",57755,"59","041959BEB6","04191798B9","Yes","6/4/16",17,FALSE,30276,"DMSO",91.5,"Ithaca","2016-06-04",156,156,176,"174_2016",16,1.1934851746785,0.48055589170589,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5839",174,2016,"4104","0419597547",20952,"174_2016_0419597547",55542,"104","0419597547","#N/A","Yes","6/7/16",15,FALSE,30276,"Control",91.5,"Ithaca","2016-06-07",159,159,179,"174_2016",16,1.1934851746785,0.261570454578989,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5840",174,2016,"4104","0419597547",20952,"174_2016_0419597547",55542,"104","0419597547","#N/A","Yes","6/7/16",15,FALSE,30276,"Control",91.5,"Ithaca","2016-06-07",159,159,179,"174_2016",16,1.1934851746785,0.261570454578989,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5841",174,2016,"46","041959B631",21008,"174_2016_041959B631",45232,"6","041959B631","#N/A","Yes","6/8/16",14,FALSE,30276,"Long Cort",91.5,"Ithaca","2016-06-08",160,160,180,"174_2016",16,1.1934851746785,-0.758646380838252,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5842",174,2016,"46","041959B631",21008,"174_2016_041959B631",45232,"6","041959B631","#N/A","Yes","6/8/16",14,FALSE,30276,"Long Cort",91.5,"Ithaca","2016-06-08",160,160,180,"174_2016",16,1.1934851746785,-0.758646380838252,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5843",174,2016,"467","041917BAFA",20928,"174_2016_041917BAFA",56246,"67","041917BAFA","#N/A","Yes","6/4/16",18,FALSE,30276,"Predator",91.5,"Ithaca","2016-06-04",156,156,176,"174_2016",16,1.1934851746785,0.331234145377605,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5844",174,2016,"467","041917BAFA",20928,"174_2016_041917BAFA",56246,"67","041917BAFA","#N/A","Yes","6/4/16",18,FALSE,30276,"Predator",91.5,"Ithaca","2016-06-04",156,156,176,"174_2016",16,1.1934851746785,0.331234145377605,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5845",174,2016,"472","0419597D74",20960,"174_2016_0419597D74",56453,"72","0419597D74","0419179480","Yes","6/5/16",17,FALSE,30276,"Short Cort",91.5,"Ithaca","2016-06-05",157,157,177,"174_2016",16,1.1934851746785,0.351717645370949,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5846",174,2016,"472","0419597D74",20960,"174_2016_0419597D74",56453,"72","0419597D74","0419179480","Yes","6/5/16",17,FALSE,30276,"Short Cort",91.5,"Ithaca","2016-06-05",157,157,177,"174_2016",16,1.1934851746785,0.351717645370949,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5847",174,2016,"473","0419598F4E",20968,"174_2016_0419598F4E",56110,"73","0419598F4E","0417CAA06A","Yes","6/6/16",16,FALSE,30276,"Short Cort",91.5,"Ithaca","2016-06-06",158,158,178,"174_2016",16,1.1934851746785,0.317776386927873,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5848",174,2016,"473","0419598F4E",20968,"174_2016_0419598F4E",56110,"73","0419598F4E","0417CAA06A","Yes","6/6/16",16,FALSE,30276,"Short Cort",91.5,"Ithaca","2016-06-06",158,158,178,"174_2016",16,1.1934851746785,0.317776386927873,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5849",174,2016,"476","0419597016",20944,"174_2016_0419597016",57159,"76","0419597016","041917B8EB","Yes","6/3/16",19,FALSE,30276,"Low Tape",91.5,"Ithaca","2016-06-03",155,155,175,"174_2016",16,1.1934851746785,0.421579244382061,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5850",174,2016,"476","0419597016",20944,"174_2016_0419597016",57159,"76","0419597016","041917B8EB","Yes","6/3/16",19,FALSE,30276,"Low Tape",91.5,"Ithaca","2016-06-03",155,155,175,"174_2016",16,1.1934851746785,0.421579244382061,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5851",174,2016,"490","041959AC96",20992,"174_2016_041959AC96",57559,"90","041959AC96","#N/A","Yes","6/8/16",14,FALSE,30276,"Long Cort",91.5,"Ithaca","2016-06-08",160,160,180,"174_2016",16,1.1934851746785,0.461160886881275,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5852",174,2016,"490","041959AC96",20992,"174_2016_041959AC96",57559,"90","041959AC96","#N/A","Yes","6/8/16",14,FALSE,30276,"Long Cort",91.5,"Ithaca","2016-06-08",160,160,180,"174_2016",16,1.1934851746785,0.461160886881275,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5853",174,2016,"495","0419596DE6",20936,"174_2016_0419596DE6",56744,"95","0419596DE6","#N/A","Yes","6/5/16",17,FALSE,30276,"Low Tape",91.5,"Ithaca","2016-06-05",157,157,177,"174_2016",16,1.1934851746785,0.380513290289127,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5854",174,2016,"495","0419596DE6",20936,"174_2016_0419596DE6",56744,"95","0419596DE6","#N/A","Yes","6/5/16",17,FALSE,30276,"Low Tape",91.5,"Ithaca","2016-06-05",157,157,177,"174_2016",16,1.1934851746785,0.380513290289127,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5855",174,2016,"497","041959918C",20976,"174_2016_041959918C",55765,"97","041959918C","041917B833","Yes","6/21/16",17,FALSE,30276,"Control",91.5,"Ithaca","2016-06-21",173,173,193,"174_2016",16,1.1934851746785,0.283637220272301,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
"5856",174,2016,"497","041959918C",20976,"174_2016_041959918C",55765,"97","041959918C","041917B833","Yes","6/21/16",17,FALSE,30276,"Control",91.5,"Ithaca","2016-06-21",173,173,193,"174_2016",16,1.1934851746785,0.283637220272301,0.2,0.2,15024960,14971440,15043020,15021960,15053340,31380,-53520,"rise",28380
